2098,2098,2098,2098,2098,6192,6192,2098,2098,6192,2098,2098,2098,6192,1171
4126,9531,4126,4126,4126,4126,9531,4126,4126,4126,4126,4126,4126,4126,3295
2819,2819,2819,2819,2819,2819,2819,9834,9834,193,2819,9834,9834,2819,2819,2819,2819,9834,9834,2819,9834,9834,9834,9834,9834,9834,9834,9834,9834,9834,9834,9834,9834,9834,9834,9834,9834,9834,9834,9834,9834,9834,9834,9834,1532
1965,1965,1965,1965,1965,1965,1965,1965,1067,1965,1965,1965,1965,1965,1965,1965,1965,1965,1965,1965,1965,2819,2819,2819,2819,2819,2819,2819,2819,1965,1965,2819,2819,2819,2819,2819,2819,2819,2819,2819,2819,2819,2819,2819,2819,1532
5267,5267,5267,8039,43,8039,5267,5267,5267,5267,5267,5267,5267,8144,5267,5267,5267,5267,5267,5267,5267,5267,5267,43,43,5267,5267,5267,5267,8039,5267,5267,5267,43,5267,5267,5267,8144,8144,5267,8144,32
3765,58,58,58,58,3765,3765,58,58,58,58,3765,58,58,5493,3765,58,58,58,58,58,3765,58,58,58,58,58,58,5316,58,58,58,58,58,58,846
5316,5316,5316,5316,5316,5316,5316,4837,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,5316,4837,454
5628,5628,5628,5628,5628,5628,5628,392
4952,1227
8080,4044,5829,5829,5829,4044,5829,5829,5829,5829,5829,5829,5829,5829,102
5628,5628,5628,5628,5628,5628,5628,5628,5628,5628,5628,5628,5628,5628,5628,5628,5628,5628,5628,5628,5628,5124,5628,5628,5628,5628,5628,5628,5628,5628,5628,5628,5628,594
7480,7480,7480,7480,7480,7480,7480,7480,7480,9403,7480,7480,7480,7480,7480,7480,7480,7480,7480,7480,7480,7480,6444,7480
8376,8376,8376,8376,8376,5235,5235,8376,8376,8376,8376,8376,8376,8376,5235,8144,8144,8376,8376,5235,8376,8376,8376,8376,8376,8376,141
8144,8144,8144,5267,8144,8144,8144,8144,8144,8144,8144,8144,8144,8144,8144,8144,8144,8144,8144,8144,8144,8144,8144,8144,8144,8144,8144,8144,8144,8144,8144,8144,8144,8144,8144,8144,8144,1652
988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988
988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,988,70
7452,8290,8290,8290,8290,8290,8290,8290,8290,8290,7452,8290,8290,7452,7452,8290,8290,8290,8290,8290,7452,7452,7452,7452,7452,8290,7452,7452,8290,8290,70
1965,1965,1965,1965,1965,1965,1067,1965
7155,7155,6107,6107,7155,7155,7155,7155,6107,6107,6107,6107,7155,7155,7155,7155,7155,7155,7155,2223
6107,6107,6107,6107,6107,6107,6107,6107,5643,6107,6107,6107,7155,6107,6107,6107,6107,6107,6107,6107,6107,250
3291,3291,3291,3291,3291,3291,3291,3291,3291,3291,3291,3291,3291,3291,3291,3291,645
221,221,221,221,221,221,221,221,221,221,221,221,221,2336,2336,2336,221,221,2336,221,2336,2336,221,221,2336,221,221,221,2336,221,221,221,2336,2336,2336,2336,2336,2336,2336,2336,2336,2336,2336,2336,2336,2336,2336,2336,2336,2336,2336,2336,95
3535,3535,3535,3535,2336,2336,2336,6409,2336,2336,2336,2336,2336,2336,3535,2336,2336,3535,3535,2336,2336,2336,3535,3535,2336,3535,1171
6043,8750,6043,6043,6043,6043,6043,490,6043,6043,490,490,490,6043,6043,490,6043,490,490,490,6043,6043,490,490,6043,490,490,6043
52,52,1880,52,1880,52,52,52,2793,52,2793,52,52,52,52,9672
8991,6409,4683,1906,8986,6772,2336,1573,6409,221,9589,3759,9424,9656,8716,8546,7532,586
6043,8922,3383,6043,9793,8690,6737,6043,6618,7740,6737,4343
8252,8252,8252,8252,8252,8252,8252,8252,8252,8252,8252,8252,8252,8252,8252,8252,8252,8252,8252,8252,8252,8252,8252,8252,8252,8252,8252,8252,8252,8252,8252,8252,2618,8252,8252,8252,2618,2618,2618,2618,2618,2618,2618,2618,2618,2618,2618,2618,2618,2618,2061,2061,2061,2061,2061,2061,2618,2618,2618,2618,2618,2061,2061,2061,2061,2618,2061,2061,2618,5522
5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,3281,5950,5950,5950,3281,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,8925
425,425,425,425,425,425,425,5950,425,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950,5950
3281,3281,3281,3281,3281,6110,6110,6110,6110,6110,6110,6110,6110,6110,6110,6110,6110,6110,6110,6110,6110,6110,6110,6110,6110,3281,3281,3281,6110,6110,6110,6110,6110,6110,6110,6110,6110,6110,6110,4927
5422,5422,5422,5422,5422,5422,5422,5422,5422,5422,5422,5422,5422,5422,5422,5422
8908,6005,8908,8286,8908,6005,8908,6005,8908,8908,8908,8908,8908,8908,8908,8908,6005,8908,8908,8908,8908,8908,8908,8908,8908,8908,8908,6005,8908,6005,6005,8908,8908,6005,6005,8908,8908,8908,8908,8908,6005,2149
4971,4971,4971,2331,4971,4971,4971,4971,4971,4971,4971,4971,4971,4971,4971,4971,4971,4971,4971,4971,4971,4971,4971,4971,4971,4971,4971,3995
8136,8136,8136,8136,8136,8136,8136,8136,8136,3889,3889,3889,3889,3889,3889,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,3995
3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,914
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,5756,137
7682,7682,7682,7682,7682,7682,7682,7682,7682,4070,7682,7682,7682,7682,7682,7682,7682,7682,7682,7682,7682,4070,7682,7682,7682,4070,7682,7682,7682,4070,4070,7682,7682,4070,7682,7682,7682,7682,4070,7682,4070,7682,7682,7682,7682,7682,7682,7887
3441,3441,4247,3441,3441,3441,3441,3441,3441,3441,3441,6835,3441,3441,3441,3441,3441,3441
3441,3441,6835,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,6835,3441,3441,3441,3441,3441,3441,7622
4314,4314,4314,4314,4314,4314,3803
6191,5712,4314,4314,4314,4314,6191,6183,6191,4314,4314,4314,4314,4314,6191,3222
2634,2634,2634,2634,8423,2634,2634,2634,2634,8423,2634,2634,2634,2634,8423,8423,8423,2634,2634,8423,8423,2634,8423,2634,8423,8423,8423,8423,2634,6288
2634,2634,2634,8423,2634,2634,2634,2634,2634,2634,2634,2634,2634,2634,2634,2634,2634,2634,2634,2634,2634,2634,2634,6496
8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,6288
8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,8423,1728
9710,8843,6188,6188,6188,9710,6188,9710,6188,9710,6188,9710,9710,9710,9710,9710,5834
5332,9620,9620,9620,9620,5932,9620,9620,9620,9620,5909
719,719,719,719,719,2634,719,2634,2634,2634,2634,719,2634,2634,2634,2634,719,719,2634,719
